year,name,team,avg,game,pa,ab,run,hit,b2,b3,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,xbh,go,ao,goao,gw,bbk,isop,xr,gpa,posi,era,w,l,wpct,ip,ph,phr,pbb,phbp,pso,r,er,whip,qs,tbf,np,pavg,pb2,pb3,id,odds,rank
2019,터너,KIA,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.46,7.0,13.0,0.35,1.0,179.0,12.0,58.0,,121.0,107.0,93.0,1.55,11.0,714.0,2692.0,0.284,34.0,3.0,t1905,0.4370000000000001,7
2019,송광민,한화,0.264,122,486.0,454.0,50.0,120.0,21.0,0.0,7.0,162.0,51.0,3.0,5.0,21.0,0.0,3.0,91.0,18.0,0.35700000000000004,0.298,0.655,35.0,0.261,28.0,128.0,120.0,1.07,2.0,0.23,3.39,0.09300000000000001,44.7,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,송광민,한화,0.264,122,486.0,454.0,50.0,120.0,21.0,0.0,7.0,162.0,51.0,3.0,5.0,21.0,0.0,3.0,91.0,18.0,0.35700000000000004,0.298,0.655,35.0,0.261,28.0,128.0,120.0,1.07,2.0,0.23,3.39,0.09300000000000001,44.7,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,정은원,한화,0.262,142,624.0,564.0,83.0,148.0,27.0,6.0,8.0,211.0,57.0,6.0,6.0,48.0,0.0,0.0,101.0,6.0,0.374,0.317,0.691,44.0,0.24100000000000002,41.0,175.0,146.0,1.2,2.0,0.48,3.99,0.11199999999999999,69.3,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,정은원,한화,0.262,142,624.0,564.0,83.0,148.0,27.0,6.0,8.0,211.0,57.0,6.0,6.0,48.0,0.0,0.0,101.0,6.0,0.374,0.317,0.691,44.0,0.24100000000000002,41.0,175.0,146.0,1.2,2.0,0.48,3.99,0.11199999999999999,69.3,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,이성열,한화,0.256,129,476.0,414.0,60.0,106.0,21.0,1.0,21.0,192.0,85.0,1.0,4.0,48.0,1.0,9.0,114.0,7.0,0.46399999999999997,0.34299999999999997,0.807,25.0,0.314,43.0,110.0,88.0,1.25,12.0,0.42,3.81,0.20800000000000002,67.6,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,이성열,한화,0.256,129,476.0,414.0,60.0,106.0,21.0,1.0,21.0,192.0,85.0,1.0,4.0,48.0,1.0,9.0,114.0,7.0,0.46399999999999997,0.34299999999999997,0.807,25.0,0.314,43.0,110.0,88.0,1.25,12.0,0.42,3.81,0.20800000000000002,67.6,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,오선진,한화,0.22399999999999998,122,453.0,392.0,37.0,88.0,16.0,0.0,3.0,113.0,36.0,10.0,3.0,38.0,0.0,10.0,72.0,8.0,0.28800000000000003,0.307,0.595,22.0,0.263,19.0,111.0,124.0,0.9,5.0,0.53,3.92,0.064,37.9,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,오선진,한화,0.22399999999999998,122,453.0,392.0,37.0,88.0,16.0,0.0,3.0,113.0,36.0,10.0,3.0,38.0,0.0,10.0,72.0,8.0,0.28800000000000003,0.307,0.595,22.0,0.263,19.0,111.0,124.0,0.9,5.0,0.53,3.92,0.064,37.9,1,,,,,,,,,,,,,,,,,,,,t1910,0.403,9
2019,채드벨,한화,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.5,11.0,10.0,0.524,1.0,169.0,14.0,63.0,,134.0,73.0,69.0,1.31,15.0,749.0,2843.0,0.256,33.0,2.0,t1910,0.403,9
2019,서폴드,한화,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.51,12.0,11.0,0.522,1.0,191.0,8.0,54.0,,135.0,84.0,75.0,1.27,20.0,810.0,3142.0,0.259,28.0,4.0,t1910,0.403,9
2016,레일리,롯데,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.34,8.0,10.0,0.444,1.0,207.0,21.0,51.0,,147.0,105.0,89.0,1.4,16.0,808.0,3052.0,0.28600000000000003,36.0,4.0,t1606,0.458,8
2016,린드블럼,롯데,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.28,10.0,13.0,0.435,1.0,197.0,28.0,77.0,,148.0,109.0,104.0,1.55,13.0,791.0,3106.0,0.28300000000000003,36.0,6.0,t1606,0.458,8
2016,피어밴드,KT,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.45,7.0,13.0,0.35,1.0,231.0,23.0,48.0,,144.0,97.0,90.0,1.53,16.0,803.0,3109.0,0.319,39.0,1.0,t1607,0.373,10
2019,루친스키,NC,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.05,9.0,9.0,0.5,1.0,164.0,13.0,45.0,,119.0,68.0,60.0,1.18,17.0,731.0,2700.0,0.247,20.0,1.0,t1901,0.514,5
2019,레일리,롯데,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.88,5.0,14.0,0.263,1.0,191.0,10.0,65.0,,140.0,88.0,78.0,1.41,19.0,791.0,2933.0,0.26899999999999996,32.0,4.0,t1906,0.34,10
2019,다익손,롯데,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.34,6.0,10.0,0.375,1.0,164.0,15.0,40.0,,117.0,81.0,72.0,1.37,7.0,649.0,2569.0,0.278,23.0,3.0,t1906,0.34,10
